ind,fc,fy,b,d,szx,szy,ag,nu,mu
238,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,18.369912905239847,4.744802078035478
239,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,19.101124253603853,4.6433166686429335
240,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,19.815529534565936,4.5385217052721565
241,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,20.514436135018396,4.4301478255741085
242,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,21.086819262751014,4.332716058099311
243,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,21.75813823907113,4.216481833932598
244,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,22.417150439497107,4.096011061845234
245,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,23.064723269317874,3.9711250293783666
246,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,23.701644489781696,3.841661433221813
247,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,24.328631153992575,3.7074725381415514
248,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,24.946337366104483,3.568423578344487
249,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,25.555361040707496,3.42439136483472
250,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,26.111369809547455,3.287073594761456
251,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,26.704626198481954,3.1327456795419217
252,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,27.290712177738065,2.9731229652615836
253,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,27.870053172230776,2.8081178011606442
254,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,28.443041605240726,2.6376493358420987
255,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,28.992671616541358,2.4593575519434765
256,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,29.53585726149685,2.275354719652304
257,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,30.074364859517217,2.0857682891491875
258,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,30.451366986279144,1.9525393529424515
259,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,30.9812583562601,1.7515977519730577
260,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,31.50717737415644,1.5448932604008347
261,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,32.029327527356045,1.332374179194309
262,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,32.547898638144545,1.1139922811467613
263,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,33.06306799185729,0.889702524252269
264,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,33.49148885508231,0.7013557947346517
265,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,33.58478246764452,0.677653149266609
266,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,33.6751406619817,0.6546962909492396
267,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,33.762699833618996,0.632450566447893
268,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,33.847588056727666,0.6108834365930487
269,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,33.929925709188225,0.5899643175735952
270,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.00982604214521,0.5696644362328976
271,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.0873956997205,0.5499566980277925
272,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.162735193900716,0.5308155663763175
273,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.230567246022034,0.5122169522643834
274,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.290733622734734,0.49413811310792405
275,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.34924170355217,0.47655755997768146
276,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.40615911504101,0.45945497239089744
277,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.46154985593282,0.4428111199594607
278,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.515474537174285,0.4266077902594974
279,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.567990603165654,0.4108277223534412
280,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.61915253588517,0.39545454545454445
281,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.669012043424495,0.3804727222756635
282,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.71761823430636,0.36586749665010293
283,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.76501777882007,0.3516248450534396
284,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.811255058488726,0.3377314316914602
285,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.856372304674736,0.3241745668519161
286,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.90040972723309,0.3109421682466362
287,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.94340563403658,0.29802272509654837
288,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,34.98539654211946,0.28540526473510713
289,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.02641728111749,0.2730793215265693
290,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.0665010896201,0.2610349079140044
291,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.10528748240027,0.24931409566491017
292,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.13254206819655,0.23925839411312047
293,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.15919476902903,0.2294247607156409
294,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.185265305015555,0.21980591964664728
295,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.210772544102646,0.21039490949271625
296,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.23573454760497,0.20118506645086956
297,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.26016861285535,0.19217000859266706
298,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.28409131317696,0.18334362111625221
299,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.30751853537189,0.1747000425148216
300,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.33046551490422,0.16623365159562217
301,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.352946868941345,0.15793905528924443
302,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.37497662740421,0.14981107719350645
303,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.396568262164855,0.1418447468008466
304,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.4177347145192,0.1340352893621431
305,30.0,390.0,950.0,950.0,0.071104,0.071104,0.02816,35.76432,0.0
306,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-6.8992,0.0
307,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-5.833664285714286,0.5105057716836736
308,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-4.6545529148861355,0.9989370259510629
309,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-3.341019521415899,1.5336574785489063
310,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-2.350260359568277,1.9341949238464038
311,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-1.6469575187969927,2.2144906423223474
312,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-0.9372025598955018,2.490561123137215
313,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,-0.2961520631669001,2.7327392951187317
314,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,0.2977447008103375,2.949532025143816
315,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,0.8668583436747218,3.147406694874094
316,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,1.5693871240601507,3.3494838416814563
317,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,2.2262349892588627,3.533769343077796
318,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,2.847505279680771,3.7027004083725212
319,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,3.4796926718203944,3.858044872487245
320,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,4.172347576055047,4.001116233856317
321,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,4.831545071463487,4.1329107993417
322,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,5.462999781159102,4.254197979644096
323,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,6.12753905412703,4.358167709587567
324,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,6.812568023556596,4.447426716691759
325,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,7.4713891835261474,4.528884225464469
326,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,8.10764856698077,4.602683442227182
327,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,8.724345864661656,4.668942186726214
328,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,9.279091570622695,4.721853015680101
329,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,9.863730628737814,4.7733083463659005
330,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,10.440255304126664,4.815453486112059
331,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,11.182657075797604,4.780167720344363
332,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,11.881497961619164,4.735105136168577
333,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,12.560504024581203,4.68814091119449
334,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,13.221687991721497,4.63878081574733
335,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,13.866799179492354,4.586595301217148
336,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,14.452485220051548,4.5312092540737225
337,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,15.069846099402051,4.472293637724409
338,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,15.675182110791686,4.409558628493633
339,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,16.2695369556681,4.3427479431311875
340,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,16.853836947284396,4.271634123323441
341,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,17.42890706308197,4.196014593994438
342,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,17.99548443307501,4.115708351202593
343,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,18.554229729643257,4.030553165351324
344,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,19.060856830032797,3.946308471698033
345,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,19.60566104963737,3.8510322960216814
346,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,20.144246186761627,3.7505111037126224
347,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,20.677050574327385,3.6446372611308617
348,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,21.204472298089986,3.533313017419131
349,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,21.72687371228705,3.4164493956751243
350,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,22.24458536065473,3.29396523013709
351,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,22.757909392202972,3.165786327432497
352,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,23.26712254610583,3.0318447336314693
353,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,23.77247876781447,2.892078091854314
354,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,24.27421150847567,2.746429077644129
355,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,24.772535751498417,2.5948449013387633
356,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,25.267649803309247,2.4372768683468413
357,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,25.759736879699247,2.273679989616602
358,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,26.248966514476113,2.1040126357382767
359,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,26.735495813217256,1.9282362290821222
360,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,27.107270571638484,1.7906044428646934
361,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,27.588826275332483,1.6025050609239666
362,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,28.068088995302848,1.4081965999241812
363,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,28.545176191749075,1.2076502172477779
364,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,29.020197436884825,1.0008390071899507
365,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,29.493255066147583,0.7877378410526692
366,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,29.88093226594182,0.6102162245417125
367,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,29.93478467644521,0.5969926433858576
368,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,29.986942658542283,0.5841851329561694
369,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.037484944609336,0.5717743603396251
370,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.086485463639544,0.5597421721048184
371,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.13401370205174,0.5480715057044913
372,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.180135032457805,0.5367463087459975
373,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.224911013659803,0.5257514653263072
374,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.26839966477195,0.5150727287207477
375,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.31065571603427,0.5046966597951423
376,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.35173083859775,0.4946105705815388
377,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.39167385530965,0.4848024725194059
378,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.430530934306837,0.47526102891835514
379,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.468345767031057,0.46597551124607905
380,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.50515973210937,0.45693575888715565
381,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.541012046391934,0.4481321420553552
382,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.57593990430622,0.4395555275749188
383,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.60997860656864,0.43119724727512154
384,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.64316167918992,0.42304906876823
385,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.67552098361754,0.4151031684037734
386,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.707086818775956,0.4073521062123529
387,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.737888015691404,0.3997888026702943
388,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.767952025322586,0.39240651713261016
389,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.797305000159586,0.38519882779624753
390,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.825971870100783,0.3781596130682832
391,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.85397641307059,0.37128303422562403
392,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.881341320798338,0.36456351926282743
393,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.9080882601408,0.35799574783421967
394,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.934237930296682,0.3515746372047599
395,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.959810116230553,0.3452953291316752
396,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,30.984823738596,0.33915317760568864
397,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.0092969004228,0.33314373738691455
398,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.031815824955647,0.3270744498739458
399,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.05294798949652,0.3210137242295159
400,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.07363789247737,0.3150798396369388
401,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.09389927383515,0.3092688554687477
402,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.113745310187426,0.3035769926580064
403,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.13318864340873,0.29800062550263684
404,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.152241407484716,0.2925362739635712
405,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.170915253764193,0.2871805964224838
406,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,31.189221374719303,0.28193038286730615
407,30.0,490.0,950.0,950.0,0.03763621052631579,0.03763621052631579,0.01408,32.04016,0.0
408,30.0,490.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-10.348800000000002,0.0
409,30.0,490.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-9.283264285714287,0.5105057716836731
410,30.0,490.0,950.0,950.0,0.05703326315789474,0.05703326315789474,0.021120000000000003,-7.798731937983446,1.1194979378863361
